index,ITEST_id,AveCorrect,skill,problemId,attemptCount,correct,consecutiveErrorsInRow,hint,hintCount,hintTotal,frIsHelpRequest,totalFrPercentPastWrong,frPast5WrongCount,frPast8WrongCount,RES_FRUSTRATED,res_level,label
11745,283,0.309661437,addition,104051372,1,0,0,0,0,0,0,0.15384616,0,1,0.65971998,1,0.0
11748,283,0.309661437,multiplication,104050959,1,1,0,0,0,0,0,0.16666667,1,2,0.009561398,1,0.0
11749,283,0.309661437,addition,104050955,1,1,0,0,0,0,0,0.1875,1,1,0.009561398,1,0.0
11751,283,0.309661437,multiplication,104050962,1,1,0,0,0,0,0,0.15789473,1,2,0.009561398,1,0.0
11752,283,0.309661437,ordering-numbers,104051356,1,0,0,0,0,0,0,0.33333334,1,1,0.0,1,0.0
11753,283,0.309661437,ordering-numbers,104051357,1,1,0,0,0,0,1,0.5,2,2,0.0,0,0.0
11754,283,0.309661437,ordering-numbers,104051358,1,1,0,0,0,0,1,0.4,2,2,0.009561398,1,0.0
11755,283,0.309661437,ordering-numbers,104051359,1,1,0,0,0,0,1,0.33333334,2,2,0.009561398,1,0.0
11756,283,0.309661437,number-line,104051301,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
11757,283,0.309661437,number-line,104051301,2,0,1,0,0,0,0,0.0,0,0,0.65971998,0,0.0
11758,283,0.309661437,number-line,104051301,3,1,0,0,0,0,0,0.0,0,0,0.65971998,0,0.0
11772,283,0.309661437,addition,104051341,1,1,0,0,0,0,1,0.16666667,1,1,0.009561398,0,0.0
11776,283,0.309661437,subtraction,104051343,1,1,0,0,0,0,1,0.27272728,1,1,1.0,0,0.0
11777,283,0.309661437,addition,104051344,1,0,0,0,0,0,1,0.15,0,1,0.0,0,0.0
11778,283,0.309661437,addition,104051344,2,0,0,0,0,0,0,0.15,0,1,0.0,0,0.0
11779,283,0.309661437,addition,104051344,3,0,0,0,0,0,0,0.15,0,1,0.0,0,0.0
11780,283,0.309661437,addition,104051344,4,1,0,0,0,0,0,0.15,0,1,0.0,1,0.0
11781,283,0.309661437,division,104051287,1,0,0,0,0,0,0,0.5,1,1,0.65971998,0,0.0
11782,283,0.309661437,division,104051287,2,1,0,0,0,0,0,0.5,1,1,0.009561398,0,0.0
11783,283,0.309661437,division,104051284,1,1,0,0,0,0,0,0.6666667,2,2,0.009561398,1,0.0
11784,283,0.309661437,substitution,104051305,1,0,0,1,1,1,1,0.25,1,2,0.0,1,0.0
11785,283,0.309661437,substitution,104051306,1,0,0,0,0,0,1,0.22222222,1,1,0.0,0,0.0
11786,283,0.309661437,substitution,104051306,2,0,0,0,0,0,0,0.22222222,1,1,0.0,0,0.0
11787,283,0.309661437,substitution,104051306,3,1,0,0,0,0,0,0.22222222,1,1,0.0,1,0.0
11788,283,0.309661437,substitution,104051307,1,0,0,0,0,2,1,0.2,1,1,0.0,0,0.0
11789,283,0.309661437,substitution,104051307,2,0,0,0,0,2,0,0.2,1,1,0.0,0,0.0
11790,283,0.309661437,substitution,104051307,3,0,0,1,1,2,0,0.2,1,1,0.0,0,0.0
11791,283,0.309661437,substitution,104051307,4,0,0,1,2,2,0,0.2,1,1,0.0,1,0.0
11792,283,0.309661437,substitution,104051307,5,1,0,0,2,2,0,0.2,1,1,0.0,1,0.0
11793,283,0.309661437,substitution,104051302,1,0,0,0,0,0,0,0.18181819,0,1,0.65971998,0,0.0
11794,283,0.309661437,substitution,104051303,1,0,0,0,0,0,1,0.25,1,2,0.0,0,0.0
11795,283,0.309661437,substitution,104051303,2,0,0,0,0,0,0,0.25,1,2,0.0,0,0.0
11796,283,0.309661437,substitution,104051303,3,1,0,0,0,0,0,0.25,1,2,0.0,1,0.0
11798,283,0.309661437,multiplication,104050965,1,1,0,0,0,0,0,0.15,1,1,0.009561398,1,0.0
11800,283,0.309661437,multiplication,104050960,1,1,0,0,0,0,0,0.14285715,1,1,0.009561398,0,0.0
11801,283,0.309661437,subtraction,104051270,1,1,0,0,0,0,0,0.25,1,1,0.009561398,0,0.0
11802,283,0.309661437,multiplication,104050964,1,1,0,0,0,0,0,0.13636364,0,1,0.0,1,0.0
11804,283,0.309661437,multiplication,104051337,1,0,0,0,0,3,1,0.125,0,1,0.0,0,0.0
11805,283,0.309661437,multiplication,104051337,2,0,0,1,1,3,0,0.125,0,1,0.0,0,0.0
11806,283,0.309661437,multiplication,104051337,3,0,0,1,2,3,0,0.125,0,1,0.0,0,0.0
11807,283,0.309661437,multiplication,104051337,4,0,0,1,3,3,0,0.125,0,1,0.0,1,0.0
11808,283,0.309661437,multiplication,104051337,5,1,0,0,3,3,0,0.125,0,1,0.0,1,0.0
11809,283,0.309661437,multiplication,104051338,1,1,0,0,0,0,1,0.12,0,0,0.0,0,0.0
11815,283,0.309661437,subtraction,104050970,1,0,0,0,0,0,0,0.23076923,1,1,0.768900735,0,0.0
11816,283,0.309661437,subtraction,104050970,2,0,1,0,0,0,0,0.23076923,1,1,0.768900735,1,0.0
11817,283,0.309661437,subtraction,104050970,3,0,2,0,0,0,0,0.23076923,1,1,0.768900735,1,0.0
11818,283,0.309661437,subtraction,104050970,4,0,3,0,0,0,0,0.23076923,1,1,0.768900735,1,0.0
11819,283,0.309661437,subtraction,104050970,5,1,0,0,0,0,0,0.23076923,1,1,0.009561398,1,0.0
11820,283,0.309661437,division,104051278,1,0,0,0,0,0,0,0.5,2,2,0.65971998,0,0.0
11821,283,0.309661437,division,104051278,2,1,0,0,0,0,0,0.5,2,2,0.65971998,1,0.0
11822,283,0.309661437,multiplication,104050967,1,1,0,0,0,0,0,0.11111111,0,0,0.009561398,1,0.0
11834,283,0.309661437,multiplication,104051327,1,0,0,0,0,0,0,0.10714286,0,0,0.768900735,0,0.0
11840,283,0.309661437,ordering-numbers,104051333,1,1,0,0,0,0,0,0.2857143,1,2,0.009561398,1,0.0
11841,283,0.309661437,multiplication,104051281,1,1,0,0,0,0,0,0.12903225,1,1,0.009561398,1,0.0
11842,283,0.309661437,multiplication,104050963,1,1,0,0,0,0,0,0.125,1,1,0.009561398,1,0.0
11856,283,0.309661437,evaluating-functions,104051035,1,0,0,0,0,2,1,0.33333334,1,2,0.0,0,0.0
11857,283,0.309661437,evaluating-functions,104051035,2,0,0,1,1,2,0,0.33333334,1,2,0.0,-1,0.0
11858,283,0.309661437,evaluating-functions,104051035,3,0,0,1,2,2,0,0.33333334,1,2,0.0,0,0.0
11859,283,0.309661437,evaluating-functions,104051035,4,1,0,0,2,2,0,0.33333334,1,2,0.0,1,0.0
11860,283,0.309661437,evaluating-functions,104051036,1,1,0,0,0,0,1,0.2857143,1,2,0.009561398,0,0.0
11861,283,0.309661437,evaluating-functions,104051037,1,1,0,0,0,0,1,0.25,1,2,0.009561398,0,0.0
11863,283,0.309661437,multiplication,104051274,1,0,0,0,0,0,0,0.121212125,1,1,0.768900735,1,0.0
11864,283,0.309661437,multiplication,104051274,2,1,0,0,0,0,0,0.121212125,1,1,0.877228516,1,0.0
11865,283,0.309661437,subtraction,104051375,1,0,0,0,0,0,0,0.2857143,2,2,0.768900735,0,0.0
11866,283,0.309661437,subtraction,104051376,1,0,0,0,0,0,1,0.33333334,3,3,0.0,0,0.0
11867,283,0.309661437,subtraction,104051376,2,0,0,0,0,0,0,0.33333334,3,3,0.0,0,0.0
11868,283,0.309661437,subtraction,104051376,3,1,0,0,0,0,0,0.33333334,3,3,0.0,1,0.0
11869,283,0.309661437,subtraction,104051377,1,1,0,0,0,0,1,0.3125,2,3,0.877228516,0,0.0
11870,283,0.309661437,subtraction,104051378,1,0,0,0,0,0,1,0.29411766,2,3,0.0,0,0.0
11871,283,0.309661437,subtraction,104051378,2,0,0,0,0,0,0,0.29411766,2,3,0.0,1,0.0
11872,283,0.309661437,subtraction,104051378,3,0,0,0,0,0,0,0.29411766,2,3,0.0,1,0.0
11873,283,0.309661437,subtraction,104051378,4,1,0,0,0,0,0,0.29411766,2,3,0.0,1,0.0
11875,283,0.309661437,equation-solving,104050973,1,0,0,0,0,0,0,0.27272728,0,2,0.768900735,0,0.0
11876,283,0.309661437,equation-solving,104050973,2,1,0,0,0,0,0,0.27272728,0,2,0.009561398,0,0.0
11879,283,0.309661437,order-of-operations,104050978,1,0,0,0,0,0,1,0.0,0,0,0.009561398,0,0.0
11880,283,0.309661437,order-of-operations,104050978,2,1,0,0,0,0,0,0.0,0,0,0.009561398,0,0.0
11881,283,0.309661437,exponents,104050979,1,1,0,0,0,0,1,0.0,0,0,0.009561398,0,0.0
11882,283,0.309661437,order-of-operations,104050980,1,1,0,0,0,0,1,0.0,0,0,0.009561398,0,0.0
11883,283,0.309661437,multiplication,104050981,1,0,0,0,0,0,1,0.14705883,1,2,0.0,0,0.0
11884,283,0.309661437,multiplication,104050981,2,1,0,0,0,0,0,0.14705883,1,2,0.877228516,1,0.0
11894,283,0.309661437,substitution,104051308,1,0,0,0,0,0,0,0.21428572,1,1,0.768900735,1,0.0
11896,283,0.309661437,substitution,104051310,1,1,0,0,0,0,1,0.25,2,2,0.009561398,0,0.0
11898,283,0.309661437,symbolization-articulation,104050945,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
11899,283,0.309661437,symbolization-articulation,104050946,1,1,0,0,0,0,1,1.0,1,1,0.009561398,0,0.0
11900,283,0.309661437,substitution,104051318,1,0,0,0,0,0,0,0.22222222,1,2,0.768900735,1,0.0
11917,283,0.309661437,reading-graph,104050909,1,1,0,0,0,0,0,0.23529412,1,1,0.009561398,0,0.0
11921,283,0.309661437,interpreting-numberline,104050197,1,0,0,0,0,0,0,0.0,0,0,0.0,1,0.0
11924,283,0.309661437,interpreting-numberline,104050200,1,1,0,0,0,0,1,0.33333334,1,1,0.009561398,0,0.0
11925,283,0.309661437,interpreting-numberline,104050201,1,1,0,0,0,0,0,0.25,1,1,0.009561398,1,0.0
11945,283,0.309661437,equation-solving,104050377,1,1,0,0,0,0,1,0.29411766,1,2,0.877228516,0,0.0
11946,283,0.309661437,interpreting-numberline,104050211,1,0,0,0,0,0,0,0.33333334,1,2,0.65971998,1,0.0
11978,283,0.309661437,sum-of-interior-angles-more-than-3-sides,104050308,1,0,0,0,0,0,1,0.33333334,0,0,0.0,0,0.0
11979,283,0.309661437,sum-of-interior-angles-more-than-3-sides,104050308,2,0,0,0,0,0,0,0.33333334,0,0,0.0,1,0.0
11980,283,0.309661437,interpreting-numberline,104050211,1,1,0,0,0,0,0,0.33333334,2,2,0.009561398,1,0.0
12011,283,0.309661437,subtraction,104050256,1,0,0,0,0,0,1,0.2631579,1,2,0.0,0,0.0
12012,283,0.309661437,subtraction,104050256,2,1,0,0,0,0,0,0.2631579,1,2,0.0,0,0.0
12014,283,0.309661437,symbolization-articulation,104050258,1,1,0,0,0,0,1,0.25,1,1,0.009561398,0,0.0
12015,283,0.309661437,symbolization-articulation,104050259,1,1,0,0,0,0,1,0.2,1,1,0.009561398,0,0.0
12016,283,0.309661437,order-of-operations,104050325,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
16688,360,0.327910959,multiplying-decimals,104051114,1,1,0,0,0,0,1,0.0,0,0,0.0,0,0.0
16695,360,0.327910959,multiplying-decimals,104051117,1,1,0,0,0,0,0,0.0,0,0,0.009561398,0,0.0
16697,360,0.327910959,pattern-finding,104051191,1,1,0,0,0,0,1,0.0,0,0,0.009561398,0,0.0
16698,360,0.327910959,pattern-finding,104051192,1,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0
16699,360,0.327910959,pattern-finding,104051192,2,1,0,0,0,0,0,0.0,0,0,0.009561398,0,0.0
16700,360,0.327910959,pattern-finding,104051193,1,0,0,0,0,0,1,0.0,0,0,0.0,-3,0.0
16702,360,0.327910959,pattern-finding,104051191,2,1,0,0,0,0,0,0.0,0,0,0.009561398,0,0.0
16703,360,0.327910959,pattern-finding,104051192,3,1,0,0,0,0,0,0.0,0,0,0.009561398,1,0.0
16704,360,0.327910959,pattern-finding,104051193,2,1,0,0,0,0,0,0.0,0,0,0.009561398,0,0.0
16705,360,0.327910959,pattern-finding,104051194,1,1,0,0,0,0,1,0.125,0,0,0.009561398,0,0.0
16710,360,0.327910959,equation-solving,104051263,1,0,0,0,0,0,0,0.0,0,0,0.0,1,0.0
16711,360,0.327910959,percents,104051264,1,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0
16712,360,0.327910959,percents,104051264,2,1,0,0,0,0,0,0.0,0,0,0.009561398,0,0.0
16713,360,0.327910959,percents,104051265,1,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0
16714,360,0.327910959,percents,104051265,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
16715,360,0.327910959,percents,104051265,3,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
16716,360,0.327910959,percents,104051265,4,1,0,0,0,0,0,0.0,0,0,0.0,1,0.0
16730,360,0.327910959,properties-of-geometric-figures,104051119,1,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0
16731,360,0.327910959,properties-of-geometric-figures,104051119,2,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0
16737,360,0.327910959,triangle-inequality,104051212,1,1,0,0,0,0,0,0.0,0,0,0.009561398,1,0.0
16738,360,0.327910959,point-plotting,104051061,1,1,0,0,0,0,0,0.0,0,0,0.009561398,0,0.0
16740,360,0.327910959,discount,104051198,1,1,0,0,0,0,1,1.0,1,1,0.586453947,0,0.0
16751,360,0.327910959,square-root,104051094,1,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0
16752,360,0.327910959,square-root,104051094,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
16753,360,0.327910959,square-root,104051094,3,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
16754,360,0.327910959,square-root,104051094,4,1,0,0,0,0,0,0.0,0,0,0.0,1,0.0
16761,360,0.327910959,square-root,104051099,1,1,0,0,0,0,1,0.0,0,0,0.009561398,1,0.0
16762,360,0.327910959,square-root,104051100,1,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0
16763,360,0.327910959,square-root,104051100,2,1,0,0,0,0,0,0.0,0,0,0.009561398,0,0.0
16764,360,0.327910959,square-root,104051101,1,1,0,0,0,0,1,0.0,0,0,0.009561398,0,0.0
16766,360,0.327910959,of-means-multiply,104051103,1,1,0,0,0,0,1,0.0,0,0,0.0,0,0.0
16767,360,0.327910959,equivalent-fractions-decimals-percents,104051104,1,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0
16768,360,0.327910959,equivalent-fractions-decimals-percents,104051104,2,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0
16773,360,0.327910959,equivalent-fractions-decimals-percents,104051106,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
16774,360,0.327910959,equivalent-fractions-decimals-percents,104051106,2,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0
16775,360,0.327910959,equivalent-fractions-decimals-percents,104051106,3,0,2,0,0,0,0,0.0,0,0,0.0,0,0.0
16776,360,0.327910959,equivalent-fractions-decimals-percents,104051106,4,1,0,0,0,0,0,0.0,0,0,0.0,1,0.0
16793,360,0.327910959,properties-of-geometric-figures,104051222,1,1,0,0,0,0,1,0.0,0,0,0.009561398,0,0.0
16806,360,0.327910959,square-root,104051066,1,1,0,0,0,0,0,0.0,0,0,0.009561398,0,0.0
16833,360,0.327910959,percents,104051145,1,0,0,0,0,0,0,0.0,0,0,0.65971998,0,0.0
16834,360,0.327910959,percents,104051145,2,1,0,0,0,0,0,0.0,0,0,0.65971998,0,0.0
16835,360,0.327910959,percents,104051146,1,0,0,0,0,0,0,0.33333334,1,1,0.65971998,0,0.0
16836,360,0.327910959,percents,104051146,2,0,1,0,0,0,0,0.33333334,1,1,0.65971998,0,0.0
16837,360,0.327910959,percents,104051146,3,1,0,0,0,0,0,0.33333334,1,1,0.65971998,0,0.0
16861,360,0.327910959,percents,104051145,3,1,0,0,0,0,0,0.0,2,2,0.0,0,0.0
16862,360,0.327910959,percents,104051146,4,1,0,0,0,0,0,0.33333334,1,1,0.0,1,0.0
16877,360,0.327910959,isosceles-triangle,104051125,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
16878,360,0.327910959,isosceles-triangle,104051125,2,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0
16879,360,0.327910959,isosceles-triangle,104051125,3,0,2,0,0,0,0,0.0,0,0,0.0,0,0.0
16880,360,0.327910959,isosceles-triangle,104051125,4,1,0,0,0,0,0,0.0,0,0,0.0,1,0.0
16900,360,0.327910959,pythagorean-theorem,104051178,1,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0
16901,360,0.327910959,pythagorean-theorem,104051178,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
16902,360,0.327910959,pythagorean-theorem,104051178,3,1,0,0,0,0,0,0.0,0,0,0.0,1,0.0
16903,360,0.327910959,pythagorean-theorem,104051179,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
16904,360,0.327910959,pythagorean-theorem,104051179,2,0,1,0,0,0,0,0.0,0,0,0.65971998,0,0.0
16905,360,0.327910959,pythagorean-theorem,104051179,3,1,0,0,0,0,0,0.0,0,0,0.65971998,0,0.0
16924,360,0.327910959,perimeter,104051206,1,1,0,0,0,0,1,0.0,0,0,0.009561398,0,0.0
16935,360,0.327910959,pattern-finding,104051249,1,0,0,1,1,1,1,0.09090909,0,0,0.0,1,0.0
16936,360,0.327910959,pattern-finding,104051250,1,1,0,0,0,0,1,0.083333336,0,0,0.009561398,0,0.0
16937,360,0.327910959,pattern-finding,104051251,1,1,0,0,0,0,1,0.07692308,0,0,0.009561398,1,0.0
16938,360,0.327910959,pattern-finding,104051252,1,0,0,0,0,2,1,0.071428575,0,0,0.0,0,0.0
16939,360,0.327910959,pattern-finding,104051252,2,0,0,1,1,2,0,0.071428575,0,0,0.0,0,0.0
16940,360,0.327910959,pattern-finding,104051252,3,0,0,1,2,2,0,0.071428575,0,0,0.0,1,0.0
16941,360,0.327910959,pattern-finding,104051252,4,1,0,0,2,2,0,0.071428575,0,0,0.0,1,0.0
16942,360,0.327910959,pattern-finding,104051253,1,0,0,0,0,1,1,0.06666667,0,0,0.0,0,0.0
16943,360,0.327910959,pattern-finding,104051253,2,0,0,1,1,1,0,0.06666667,0,0,0.0,0,0.0
16944,360,0.327910959,pattern-finding,104051253,3,1,0,0,1,1,0,0.06666667,0,0,0.0,1,0.0
16947,360,0.327910959,pattern-finding,104051255,1,1,0,0,0,0,1,0.05882353,0,0,0.009561398,0,0.0
16948,360,0.327910959,pattern-finding,104051256,1,1,0,0,0,0,1,0.055555556,0,0,0.009561398,0,0.0
16971,360,0.327910959,multiplying-decimals,104051160,1,1,0,0,0,0,0,0.0,0,0,0.009561398,0,0.0
16973,360,0.327910959,reading-graph,104051074,1,0,0,0,0,0,0,0.0,0,0,0.0,1,0.0
16982,360,0.327910959,properties-of-geometric-figures,104051228,1,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0
16983,360,0.327910959,properties-of-geometric-figures,104051228,2,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0
16996,360,0.327910959,properties-of-geometric-figures,104051228,1,0,0,0,0,2,0,0.0,0,0,0.0,0,0.0
16997,360,0.327910959,properties-of-geometric-figures,104051228,2,0,0,1,1,2,0,0.0,0,0,0.0,0,0.0
16998,360,0.327910959,properties-of-geometric-figures,104051228,3,0,0,1,2,2,0,0.0,0,0,0.0,1,0.0
16999,360,0.327910959,properties-of-geometric-figures,104051228,4,1,0,0,2,2,0,0.0,0,0,0.0,1,0.0
17007,360,0.327910959,properties-of-geometric-figures,104051228,5,1,0,0,2,2,0,0.0,0,0,0.0,1,0.0
17017,360,0.327910959,percents,104051141,1,1,0,0,0,0,1,0.33333334,2,2,0.009561398,0,0.0
17040,360,0.327910959,of-means-multiply,104051108,1,1,0,0,0,0,1,0.0,0,0,0.009561398,0,0.0
17041,360,0.327910959,equivalent-fractions-decimals-percents,104051109,1,1,0,0,0,0,1,0.25,1,1,0.009561398,0,0.0
17043,360,0.327910959,equivalent-fractions-decimals-percents,104051111,1,0,0,0,0,0,0,0.2,1,1,0.009561398,0,0.0
17044,360,0.327910959,equivalent-fractions-decimals-percents,104051111,2,1,0,0,0,0,0,0.2,1,1,0.009561398,0,0.0
17058,360,0.327910959,multiplying-decimals,104051148,1,1,0,0,0,0,0,0.0,0,0,0.009561398,0,0.0
17090,360,0.327910959,interpreting-linear-equations,104051078,1,1,0,0,0,0,1,1.0,1,1,0.009561398,0,0.0
17100,360,0.327910959,interpreting-linear-equations,104051082,1,0,0,0,0,0,1,0.2,1,1,0.0,0,0.0
17101,360,0.327910959,interpreting-linear-equations,104051082,2,1,0,0,0,0,0,0.2,1,1,0.009561398,1,0.0
17102,360,0.327910959,multiplying-decimals,104051154,1,1,0,0,0,0,0,0.0,0,0,0.009561398,0,0.0
17104,360,0.327910959,properties-of-geometric-figures,104051429,1,0,0,0,0,0,1,0.125,1,1,0.65971998,0,0.0
17105,360,0.327910959,properties-of-geometric-figures,104051429,2,0,0,0,0,0,0,0.125,1,1,0.65971998,0,0.0
17106,360,0.327910959,properties-of-geometric-figures,104051429,3,0,0,0,0,0,0,0.125,1,1,0.65971998,1,0.0
17107,360,0.327910959,properties-of-geometric-figures,104051429,4,1,0,0,0,0,0,0.125,1,1,0.65971998,1,0.0
17132,360,0.327910959,multiplication,104051127,1,1,0,0,0,0,0,0.0,0,0,0.009561398,0,0.0
17133,360,0.327910959,square-root,104051166,1,0,0,0,0,0,0,0.0,0,0,0.65971998,0,0.0
17134,360,0.327910959,square-root,104051166,1,0,1,0,0,0,0,0.0,0,0,0.65971998,0,0.0
17141,360,0.327910959,square-root,104051169,1,1,0,0,0,0,1,0.07692308,1,1,0.009561398,0,0.0
17142,360,0.327910959,square-root,104051170,1,1,0,0,0,0,1,0.071428575,1,1,0.009561398,0,0.0
17143,360,0.327910959,square-root,104051171,1,1,0,0,0,0,1,0.06666667,1,1,0.009561398,0,0.0
17144,360,0.327910959,square-root,104051172,1,1,0,0,0,0,1,0.0625,0,1,0.009561398,1,0.0
17145,360,0.327910959,square-root,104051173,1,1,0,0,0,0,1,0.05882353,0,1,0.009561398,0,0.0
17147,360,0.327910959,order-of-operations,104050978,1,1,0,0,0,0,1,0.0,0,0,0.009561398,0,0.0
17148,360,0.327910959,exponents,104050979,1,1,0,0,0,0,1,0.0,0,0,0.009561398,0,0.0
17149,360,0.327910959,order-of-operations,104050980,1,1,0,0,0,0,1,0.0,0,0,0.009561398,0,0.0
17150,360,0.327910959,multiplication,104050981,1,1,0,0,0,0,1,0.0,0,0,0.009561398,0,0.0
17159,360,0.327910959,multiplication,104050960,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
17160,360,0.327910959,multiplication,104050960,2,1,0,0,0,0,0,0.0,0,0,0.009561398,1,0.0
17162,360,0.327910959,substitution,104051313,1,1,0,0,0,0,1,1.0,1,1,0.009561398,0,0.0
17178,360,0.327910959,pattern-finding,104051413,1,0,0,0,0,0,0,0.05263158,0,0,0.0,0,0.0
17179,360,0.327910959,pattern-finding,104051413,2,1,0,0,0,0,0,0.05263158,0,0,0.009561398,1,0.0
17182,360,0.327910959,division,104050957,1,1,0,0,0,0,0,0.0,0,0,0.009561398,1,0.0
17183,360,0.327910959,ordering-numbers,104051356,1,0,0,0,0,0,0,0.0,0,0,0.0,1,0.0
17184,360,0.327910959,ordering-numbers,104051356,2,1,0,0,0,0,0,0.0,0,0,0.009561398,1,0.0
17191,360,0.327910959,multiplication,104051337,1,1,0,0,0,0,1,0.25,1,1,0.009561398,0,0.0
17192,360,0.327910959,multiplication,104051338,1,0,0,0,0,0,1,0.2,1,1,0.0,0,0.0
17193,360,0.327910959,multiplication,104051338,2,1,0,0,0,0,0,0.2,1,1,0.0,0,0.0
17197,360,0.327910959,multiplication,104051337,2,1,0,0,0,0,0,0.25,1,1,0.009561398,0,0.0
17198,360,0.327910959,multiplication,104051338,3,1,0,0,0,0,0,0.2,1,1,0.009561398,0,0.0
17205,360,0.327910959,multiplication,104051327,1,0,0,0,0,0,0,0.2,1,1,0.65971998,0,0.0
17206,360,0.327910959,multiplication,104051327,2,1,0,0,0,0,0,0.2,1,1,0.009561398,1,0.0
17207,360,0.327910959,addition,104051293,1,0,0,1,1,1,1,0.0,0,0,0.0,0,0.0
17208,360,0.327910959,addition,104051294,1,1,0,0,0,0,1,0.0,0,0,0.009561398,0,0.0
17209,360,0.327910959,addition,104051295,1,1,0,0,0,0,1,0.0,0,0,0.009561398,1,0.0
17210,360,0.327910959,addition,104051296,1,1,0,0,0,0,1,0.0,0,0,0.009561398,0,0.0
17221,360,0.327910959,multiplication,104050966,1,1,0,0,0,0,0,0.27272728,2,2,0.009561398,1,0.0
17222,360,0.327910959,addition,104050953,1,1,0,0,0,0,0,0.0,0,0,0.009561398,1,0.0
17223,360,0.327910959,addition,104051372,1,0,0,0,0,0,0,0.0,0,0,0.0,1,0.0
17224,360,0.327910959,addition,104051372,2,1,0,0,0,0,0,0.0,0,0,0.009561398,1,0.0
17225,360,0.327910959,substitution,104051305,1,1,0,0,0,0,0,0.5,1,1,0.009561398,1,0.0
17226,360,0.327910959,subtraction,104051270,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
17227,360,0.327910959,subtraction,104051270,2,0,1,0,0,0,0,0.0,0,0,0.65971998,1,0.0
17228,360,0.327910959,subtraction,104051270,3,0,2,0,0,0,0,0.0,0,0,1.0,1,0.0
17229,360,0.327910959,subtraction,104051270,4,1,0,0,0,0,0,0.0,0,0,0.009561398,1,0.0
17230,360,0.327910959,division,104051284,1,1,0,0,0,0,0,0.0,0,0,0.009561398,1,0.0
17231,360,0.327910959,multiplication,104051274,1,1,0,0,0,0,0,0.25,2,2,0.009561398,1,0.0
17232,360,0.327910959,multiplication,104050962,1,1,0,0,0,0,0,0.23076923,2,2,0.009561398,1,0.0
17233,360,0.327910959,substitution,104051302,1,0,0,0,0,0,0,0.4,1,1,0.65971998,0,0.0
17234,360,0.327910959,substitution,104051302,2,0,1,0,0,0,0,0.4,1,1,0.65971998,1,0.0
17235,360,0.327910959,substitution,104051303,1,0,0,0,0,0,1,0.5,2,2,0.0,0,0.0
17236,360,0.327910959,substitution,104051303,2,0,0,0,0,0,0,0.5,2,2,0.0,0,0.0
17237,360,0.327910959,substitution,104051303,3,1,0,0,0,0,0,0.5,2,2,0.009561398,1,0.0
17238,360,0.327910959,substitution,104051302,3,0,0,0,0,0,0,0.4,2,2,0.65971998,1,0.0
17239,360,0.327910959,substitution,104051303,4,1,0,0,0,0,0,0.5,2,2,0.586453947,1,0.0
17248,360,0.327910959,substitution,104051302,4,1,0,0,0,0,0,0.4,2,2,0.009561398,1,0.0
17249,360,0.327910959,symbolization-articulation,104050945,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0
17250,360,0.327910959,symbolization-articulation,104050946,1,0,0,0,0,0,1,1.0,1,1,0.0,0,0.0
17251,360,0.327910959,symbolization-articulation,104050946,2,1,0,0,0,0,0,1.0,1,1,0.0,0,0.0
17252,360,0.327910959,addition,104050954,1,1,0,0,0,0,0,0.16666667,1,1,0.009561398,1,0.0
17253,360,0.327910959,point-plotting,104051364,1,0,0,0,0,0,0,0.33333334,1,1,0.65971998,0,0.0
17254,360,0.327910959,point-plotting,104051364,2,0,1,0,0,0,0,0.33333334,1,1,0.65971998,1,0.0
17255,360,0.327910959,point-plotting,104051364,3,1,0,0,0,0,0,0.33333334,1,1,0.65971998,1,0.0
17256,360,0.327910959,multiplication,104050961,1,1,0,0,0,0,0,0.21428572,1,2,0.009561398,0,0.0
17263,360,0.327910959,multiplication,104050964,1,1,0,0,0,0,0,0.2,1,2,0.0,1,0.0
